image,label,score,x1,y1,x2,y2,source_prompt,detection_summary,llm_prompt,generated_question_flan_base,generated_question_flan_large,generated_question_llama70b,generated_question_llama8b
image_106_jpg.rf.e25bdeb6e8ad8bc2c8873c4a044711d0.jpg,bathtub,0.3813737332820892,258.51568603515625,368.6380310058594,602.1246948242188,636.8216552734375,baseline,Image file: image_106_jpg.rf.e25bdeb6e8ad8bc2c8873c4a044711d0.jpg. Detected amenity: bathtub. Detection confidence: medium (0.38). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_106_jpg.rf.e25bdeb6e8ad8bc2c8873c4a044711d0.jpg. Detected amenity: bathtub. Detection confidence: medium (0.38). Source prompt type: baseline. Question:",What type of amenity is the bathtub in a hotel?,What type of amenity is the bathtub?,Does this room have a bathtub?,Does the hotel room have a separate shower?
image_213_jpg.rf.3210fc4e335bddb375f596f76f443609.jpg,bathtub,0.156471773982048,72.90190124511719,201.8408966064453,451.4958190917969,357.93853759765625,baseline,Image file: image_213_jpg.rf.3210fc4e335bddb375f596f76f443609.jpg. Detected amenity: bathtub. Detection confidence: low (0.16). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_213_jpg.rf.3210fc4e335bddb375f596f76f443609.jpg. Detected amenity: bathtub. Detection confidence: low (0.16). Source prompt type: baseline. Question:",What type of amenity does the image show?,What is the name of the hotel's bathtub?,Does this room have a bathtub?,Is there a bathtub in the room?
image_20_jpg.rf.d75748499f118bc755aa30fe2f02ffb2.jpg,bathtub,0.2179747819900512,58.470211029052734,230.45681762695312,457.5777587890625,606.2593383789062,baseline,Image file: image_20_jpg.rf.d75748499f118bc755aa30fe2f02ffb2.jpg. Detected amenity: bathtub. Detection confidence: low (0.22). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_20_jpg.rf.d75748499f118bc755aa30fe2f02ffb2.jpg. Detected amenity: bathtub. Detection confidence: low (0.22). Source prompt type: baseline. Question:",What type of amenity is the bathtub in a hotel?,What type of amenity is the bathtub?,Does the room have a bathtub?,Does the hotel room have a separate shower?
image_178_jpg.rf.6edc380713af1c2a2d007cb73c1e94a5.jpg,bathtub,0.5054623484611511,20.702152252197266,438.7805480957031,300.5198059082031,637.025390625,baseline,Image file: image_178_jpg.rf.6edc380713af1c2a2d007cb73c1e94a5.jpg. Detected amenity: bathtub. Detection confidence: medium (0.51). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_178_jpg.rf.6edc380713af1c2a2d007cb73c1e94a5.jpg. Detected amenity: bathtub. Detection confidence: medium (0.51). Source prompt type: baseline. Question:",What is the name of the hotel amenity?,What type of amenity is the bathtub?,Does this room have a bathtub?,Does the hotel room have a separate shower?
image_140_jpg.rf.c4e445ec565bc828426802e9d00d2e2e.jpg,bathtub,0.1447111517190933,4.836082458496094,2.447509765625,369.4318237304688,639.0982666015625,baseline,Image file: image_140_jpg.rf.c4e445ec565bc828426802e9d00d2e2e.jpg. Detected amenity: bathtub. Detection confidence: low (0.14). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_140_jpg.rf.c4e445ec565bc828426802e9d00d2e2e.jpg. Detected amenity: bathtub. Detection confidence: low (0.14). Source prompt type: baseline. Question:",Which hotel amenity is most likely to be found in a bathtub?,What type of amenity is the bathtub?,Does this room have a bathtub?,Is there a bathtub in the room?
image_140_jpg.rf.c4e445ec565bc828426802e9d00d2e2e.jpg,bathtub,0.1032444760203361,158.88946533203125,493.0511779785156,310.7587280273437,619.0035400390625,baseline,Image file: image_140_jpg.rf.c4e445ec565bc828426802e9d00d2e2e.jpg. Detected amenity: bathtub. Detection confidence: low (0.10). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_140_jpg.rf.c4e445ec565bc828426802e9d00d2e2e.jpg. Detected amenity: bathtub. Detection confidence: low (0.10). Source prompt type: baseline. Question:",Which hotel amenity is most likely to be found in a bathtub?,What type of amenity is the bathtub?,Does the room have a bathtub?,Does the bathtub have a shower attachment?
image_140_jpg.rf.c4e445ec565bc828426802e9d00d2e2e.jpg,bathtub,0.3431857824325561,15.23784637451172,484.3560485839844,375.9062194824219,636.042236328125,baseline,Image file: image_140_jpg.rf.c4e445ec565bc828426802e9d00d2e2e.jpg. Detected amenity: bathtub. Detection confidence: medium (0.34). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_140_jpg.rf.c4e445ec565bc828426802e9d00d2e2e.jpg. Detected amenity: bathtub. Detection confidence: medium (0.34). Source prompt type: baseline. Question:",Which hotel amenity is most likely to be found in a bathtub?,What type of amenity is the bathtub?,Does the room have a bathtub?,Does the hotel room have a walk-in shower or a separate shower area?
image_199_jpg.rf.ce53fb235760cc9c51bba7b701b7ddbf.jpg,bathtub,0.4076863527297973,217.19764709472656,419.2214660644531,411.6812438964844,561.9358520507812,baseline,Image file: image_199_jpg.rf.ce53fb235760cc9c51bba7b701b7ddbf.jpg. Detected amenity: bathtub. Detection confidence: medium (0.41). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_199_jpg.rf.ce53fb235760cc9c51bba7b701b7ddbf.jpg. Detected amenity: bathtub. Detection confidence: medium (0.41). Source prompt type: baseline. Question:",What type of amenity does a bathtub have?,What type of amenity is the bathtub?,Does the room have a separate bathtub?,Does the hotel room have a separate shower stall?
image_200_jpg.rf.2dd5ae1b5dadabe2af28d4b5b643827c.jpg,bathtub,0.4802627861499786,9.924087524414062,500.67041015625,632.6685791015625,643.98291015625,baseline,Image file: image_200_jpg.rf.2dd5ae1b5dadabe2af28d4b5b643827c.jpg. Detected amenity: bathtub. Detection confidence: medium (0.48). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_200_jpg.rf.2dd5ae1b5dadabe2af28d4b5b643827c.jpg. Detected amenity: bathtub. Detection confidence: medium (0.48). Source prompt type: baseline. Question:",What is the name of the hotel amenity?,What type of amenity is the bathtub?,Does the room have a bathtub?,Does the hotel room have a separate shower?
image_193_jpg.rf.af66b4c1f9396b7d207e6bb45856cf2b.jpg,bathtub,0.3276152312755584,66.82452392578125,391.8518371582031,250.9976959228516,564.9956665039062,baseline,Image file: image_193_jpg.rf.af66b4c1f9396b7d207e6bb45856cf2b.jpg. Detected amenity: bathtub. Detection confidence: medium (0.33). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_193_jpg.rf.af66b4c1f9396b7d207e6bb45856cf2b.jpg. Detected amenity: bathtub. Detection confidence: medium (0.33). Source prompt type: baseline. Question:",What is the name of the hotel amenity?,What type of amenity is the bathtub?,Does the room have a bathtub?,Does the room have a walk-in shower instead of a bathtub?
image_191_jpg.rf.c9d6b2afcb3448c01c164481bcc661f4.jpg,bathtub,0.3597909808158874,347.616943359375,431.7376098632813,609.9854736328125,612.4010620117188,baseline,Image file: image_191_jpg.rf.c9d6b2afcb3448c01c164481bcc661f4.jpg. Detected amenity: bathtub. Detection confidence: medium (0.36). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_191_jpg.rf.c9d6b2afcb3448c01c164481bcc661f4.jpg. Detected amenity: bathtub. Detection confidence: medium (0.36). Source prompt type: baseline. Question:",What is the name of the hotel amenity?,What type of amenity is the bathtub?,Does this room have a bathtub?,Does the hotel room have a separate shower?
image_173_jpg.rf.add297beffb9a895fa999a2562b36b9c.jpg,bathtub,0.2112525552511215,403.9405517578125,311.6357421875,475.0555114746094,601.9597778320312,baseline,Image file: image_173_jpg.rf.add297beffb9a895fa999a2562b36b9c.jpg. Detected amenity: bathtub. Detection confidence: low (0.21). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_173_jpg.rf.add297beffb9a895fa999a2562b36b9c.jpg. Detected amenity: bathtub. Detection confidence: low (0.21). Source prompt type: baseline. Question:",What type of amenity is the bathtub in a hotel?,What is the name of the hotel's bathtub?,Does this room have a bathtub?,Does the bathtub have a shower attachment?
image_173_jpg.rf.add297beffb9a895fa999a2562b36b9c.jpg,bathtub,0.1923919171094894,403.9181518554688,326.5951843261719,636.3088989257812,639.5802612304688,baseline,Image file: image_173_jpg.rf.add297beffb9a895fa999a2562b36b9c.jpg. Detected amenity: bathtub. Detection confidence: low (0.19). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_173_jpg.rf.add297beffb9a895fa999a2562b36b9c.jpg. Detected amenity: bathtub. Detection confidence: low (0.19). Source prompt type: baseline. Question:",What type of amenity is the bathtub in a hotel?,What type of amenity is the bathtub?,Does this room have a bathtub?,Does the room have a separate shower area?
image_173_jpg.rf.add297beffb9a895fa999a2562b36b9c.jpg,bathtub,0.1208672523498535,400.6982116699219,330.3086853027344,635.6424560546875,639.625732421875,baseline,Image file: image_173_jpg.rf.add297beffb9a895fa999a2562b36b9c.jpg. Detected amenity: bathtub. Detection confidence: low (0.12). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_173_jpg.rf.add297beffb9a895fa999a2562b36b9c.jpg. Detected amenity: bathtub. Detection confidence: low (0.12). Source prompt type: baseline. Question:",What type of amenity is the bathtub in a hotel?,What type of amenity is the bathtub?,Does the room have a bathtub?,Does the bathtub have a shower attachment?
image_173_jpg.rf.add297beffb9a895fa999a2562b36b9c.jpg,bathtub,0.1317014694213867,398.7757873535156,448.5762023925781,625.6365966796875,637.3526000976562,baseline,Image file: image_173_jpg.rf.add297beffb9a895fa999a2562b36b9c.jpg. Detected amenity: bathtub. Detection confidence: low (0.13). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_173_jpg.rf.add297beffb9a895fa999a2562b36b9c.jpg. Detected amenity: bathtub. Detection confidence: low (0.13). Source prompt type: baseline. Question:",What type of amenity is the bathtub in a hotel?,What type of amenity is the bathtub?,Does the room have a bathtub?,Is there a bathtub in the room?
image_163_jpg.rf.fb76dd1298237edbbb8bf077dfb2048f.jpg,bathtub,0.4551382660865783,-5.265054702758789,483.0605773925781,244.29595947265625,644.466552734375,baseline,Image file: image_163_jpg.rf.fb76dd1298237edbbb8bf077dfb2048f.jpg. Detected amenity: bathtub. Detection confidence: medium (0.46). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_163_jpg.rf.fb76dd1298237edbbb8bf077dfb2048f.jpg. Detected amenity: bathtub. Detection confidence: medium (0.46). Source prompt type: baseline. Question:",What is the name of the hotel amenity?,What type of amenity is the bathtub?,Does this room have a bathtub?,Does the hotel room have a separate shower?
image_112_jpg.rf.6daceff44db5c817e8e73c36eb03b656.jpg,bathtub,0.2497462481260299,328.5518798828125,388.4925537109375,584.7368774414062,451.188232421875,baseline,Image file: image_112_jpg.rf.6daceff44db5c817e8e73c36eb03b656.jpg. Detected amenity: bathtub. Detection confidence: low (0.25). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_112_jpg.rf.6daceff44db5c817e8e73c36eb03b656.jpg. Detected amenity: bathtub. Detection confidence: low (0.25). Source prompt type: baseline. Question:",What type of amenity is the bathtub in a hotel?,What type of amenity is the bathtub?,Does this room have a bathtub?,Is the bathtub separate from the shower?
image_112_jpg.rf.6daceff44db5c817e8e73c36eb03b656.jpg,bathtub,0.1102462261915206,167.6007843017578,457.15325927734375,302.012451171875,639.83935546875,baseline,Image file: image_112_jpg.rf.6daceff44db5c817e8e73c36eb03b656.jpg. Detected amenity: bathtub. Detection confidence: low (0.11). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_112_jpg.rf.6daceff44db5c817e8e73c36eb03b656.jpg. Detected amenity: bathtub. Detection confidence: low (0.11). Source prompt type: baseline. Question:",What type of amenity is the bathtub in a hotel?,What is the name of the hotel's bathtub?,Does the room have a bathtub?,Does the bathtub have a shower attachment?
image_9_jpg.rf.054198650788dd3a4a23d292fe6b03d8.jpg,bathtub,0.3290419578552246,286.6298522949219,409.014404296875,640.4200439453125,638.1438598632812,baseline,Image file: image_9_jpg.rf.054198650788dd3a4a23d292fe6b03d8.jpg. Detected amenity: bathtub. Detection confidence: medium (0.33). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_9_jpg.rf.054198650788dd3a4a23d292fe6b03d8.jpg. Detected amenity: bathtub. Detection confidence: medium (0.33). Source prompt type: baseline. Question:",What is the name of the hotel amenity?,What type of amenity is the bathtub?,Does this room have a bathtub?,Does the hotel room have a separate shower stall?
image_61_jpg.rf.a380ff3d712fed8163e499c3ebf65351.jpg,bathtub,0.1794513911008834,455.5789489746094,475.2330322265625,525.5146484375,637.3836059570312,baseline,Image file: image_61_jpg.rf.a380ff3d712fed8163e499c3ebf65351.jpg. Detected amenity: bathtub. Detection confidence: low (0.18). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_61_jpg.rf.a380ff3d712fed8163e499c3ebf65351.jpg. Detected amenity: bathtub. Detection confidence: low (0.18). Source prompt type: baseline. Question:",What type of amenity is the bathtub in a hotel?,What type of amenity is the bathtub?,Does the room have a bathtub?,Is there a bathtub in the room?
image_61_jpg.rf.a380ff3d712fed8163e499c3ebf65351.jpg,bathtub,0.3272649347782135,504.55615234375,478.7374572753906,639.4017944335938,635.5927734375,baseline,Image file: image_61_jpg.rf.a380ff3d712fed8163e499c3ebf65351.jpg. Detected amenity: bathtub. Detection confidence: medium (0.33). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_61_jpg.rf.a380ff3d712fed8163e499c3ebf65351.jpg. Detected amenity: bathtub. Detection confidence: medium (0.33). Source prompt type: baseline. Question:",What is the name of the hotel amenity?,What type of amenity is the bathtub?,Does this room have a bathtub?,Does the room have a separate shower?
image_83_jpg.rf.520e040e8aab9b629c4e85d5dc84744d.jpg,bathtub,0.2225748151540756,430.2794189453125,381.2209777832031,595.2879638671875,465.9743957519531,baseline,Image file: image_83_jpg.rf.520e040e8aab9b629c4e85d5dc84744d.jpg. Detected amenity: bathtub. Detection confidence: low (0.22). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_83_jpg.rf.520e040e8aab9b629c4e85d5dc84744d.jpg. Detected amenity: bathtub. Detection confidence: low (0.22). Source prompt type: baseline. Question:",What type of amenity does a bathtub have?,What type of amenity is the bathtub?,Does the room have a bathtub?,Does the bathtub have a showerhead?
image_83_jpg.rf.520e040e8aab9b629c4e85d5dc84744d.jpg,bathtub,0.1633835583925247,400.2230224609375,388.7525939941406,601.760986328125,627.0018920898438,baseline,Image file: image_83_jpg.rf.520e040e8aab9b629c4e85d5dc84744d.jpg. Detected amenity: bathtub. Detection confidence: low (0.16). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_83_jpg.rf.520e040e8aab9b629c4e85d5dc84744d.jpg. Detected amenity: bathtub. Detection confidence: low (0.16). Source prompt type: baseline. Question:",What type of amenity does the image show?,What is the name of the hotel's bathtub?,Does the room have a bathtub?,Is there a bathtub in the room?
image_62_jpg.rf.f9896c39b23b667cbdbf9c73d75e0591.jpg,bathtub,0.4804213345050812,132.84335327148438,317.3155212402344,349.2104797363281,537.94384765625,baseline,Image file: image_62_jpg.rf.f9896c39b23b667cbdbf9c73d75e0591.jpg. Detected amenity: bathtub. Detection confidence: medium (0.48). Source prompt type: baseline.,"You are generating hotel amenity questions for guests browsing accommodation photos. Given the detection summary below, generate a hotel amenity related question that a guest may ask or a guest might want to be answeredwhile browsing accommodation images. Keep the question short, factual, and neutral. Detection summary: Image file: image_62_jpg.rf.f9896c39b23b667cbdbf9c73d75e0591.jpg. Detected amenity: bathtub. Detection confidence: medium (0.48). Source prompt type: baseline. Question:",What is the name of the hotel amenity?,What type of amenity is the bathtub?,Does the room have a bathtub?,Does the hotel room have a separate shower stall?
